Company_ID,Company_Name,Industry,Country,Reporting_Year,Revenue_Million_USD,Employee_Count,Carbon_Emissions_tCO2,Renewable_Energy_Percent,Waste_Recycled_Percent,Water_Usage_ML,Environmental_Score,Gender_Diversity_Percent,Employee_Satisfaction_Score,Training_Hours_Per_Employee,Community_Investment_Million,Social_Score,Board_Independence_Percent,Ethics_Compliance_Score,Audit_Score,Governance_Score,ESG_Rating,Overall_ESG_Score
ESG100150,Wright-Gilmore,Manufacturing,Singapore,2026,1735.99,,7264.02,40.96,31.12,3388.83,,28.23,2.96,98.8,45.4,78.18,31.24,63.99,31.93,65.38,BB,97.48
ESG100151,Hess-Jones,,,2021,1951.82,,3995.7,3.1,38.8,808.52,31.63,47.81,5.13,28.92,90.01,38.13,96.47,51.98,92.19,72.21,A,87.87
ESG100152,"Price, Mejia and Walsh",Manufacturing,Germany,2026,4920.87,,28911.7,96.11,38.95,,53.83,37.07,2.39,55.37,54.17,83.33,86.69,,51.16,48.15,BBB,43.62
ESG100153,Smith and Sons,Finance,Singapore,2026,335.36,29114,34310.55,27.02,96.64,2792.97,,39.02,2.25,44.4,62.62,64.22,,99.57,91.62,73.64,A,69.86
ESG100154,"Edwards, Sharp and Hodges",Telecom,Canada,2019,3122.27,40052,20211.08,39.51,3.95,,,21.39,9.68,90.95,72.21,67.34,89.6,39.15,85.34,38.74,,85.59
ESG100155,"Jones, Campbell and Barnett",Manufacturing,Germany,2022,1415.05,,,94.4,14.88,2318.75,,34.17,8.77,58.87,37.53,50,36.26,83.33,57.06,65.79,B,64.46
ESG100156,Adams-Macdonald,,,2022,,11491,86571.16,98.07,,4139.32,83.52,38.68,9.6,20.05,10.93,,55.13,,92.52,34.37,BB,91.84
ESG100157,,Manufacturing,UK,,2269.18,26872,51092.21,62.66,92.64,105.39,63.38,44.39,7.5,69.25,13.44,50.96,48.7,86.31,49.51,44.75,BBB,97.02
ESG100158,"Johnson, Phillips and King",Transportation,Canada,2019,93.87,15270,99782.3,67.68,82.85,1480.15,31,46.89,8.51,74.05,14.29,82.74,81.51,76.1,83.63,89.21,A,72.95
ESG100159,Austin-Hebert,Healthcare,,2026,488.59,,48814.02,7.76,40.75,2041.46,34.62,27.44,2,80.82,94.77,35.06,96.41,66.58,,35.38,,65.04
ESG100160,"Gonzalez, Williamson and Vazquez",Healthcare,Germany,2025,,7621,70737.94,5.02,7.29,2020.34,50.67,21.62,3.53,80.35,92.92,,92.49,52.5,,45.82,BB,74.83
ESG100161,,Finance,UK,2023,4895.96,9421,60388.96,35.78,64.78,623.37,,35.15,5.04,58.59,62.48,35.02,,46.94,,87.58,,86.28
ESG100162,"Hawkins, Lang and Johnson",Technology,UK,2023,,39096,52064.97,14.29,,1364.33,,24.21,,62.96,5.43,82.41,45.41,30.01,65.78,33.28,B,49.33
ESG100163,Cole PLC,Healthcare,UAE,2026,3549.53,30816,6362.69,,0.38,,,25.81,,36.02,27.04,88.99,45.07,85.23,,60.37,B,93.7
ESG100164,Wilson Ltd,Healthcare,Singapore,2023,,32898,96411.43,,68.7,2474.13,57.14,,,0.44,16.7,79.91,73.31,,83.27,,BB,79.18
ESG100165,,,UAE,2026,1525.36,39292,10625.96,78.18,64.41,250.45,55.2,57.84,5.5,43.27,45.77,44.62,49.5,55.89,,83.73,AAA,59.16
ESG100166,"David, Harrington and Johnson",,Australia,2023,4119.79,1795,85049.77,,65.74,,91.61,20.79,7.1,60.78,29.53,39.56,72.13,81.7,52.09,75.14,AAA,57.66
ESG100167,Wheeler Ltd,Finance,India,2023,3580.37,37864,,89.02,28.74,1845.25,,,5.64,26.76,83.55,31.03,,53.61,31.35,38.71,AAA,58.95
ESG100168,Butler LLC,Energy,UAE,2026,2489.68,18329,40488.55,53.09,59.51,59.52,,58.17,5.67,67.75,31.19,84.18,81.83,66.49,98.32,38.79,AA,31.19
ESG100169,Leach LLC,Telecom,UAE,2026,3862.28,,80734.84,12.02,26.56,97.59,50.53,48.66,5.66,,37.17,30.09,43.98,75.25,98.19,89.29,A,31.65
ESG100170,Gonzalez-Mullen,Telecom,Australia,2024,4497.87,,78341.52,78.04,45.8,1996.05,51.2,13.28,3.05,24.66,48.41,82.32,57.9,34.05,97.05,95.99,AAA,84.96
ESG100171,Jones-Farley,Energy,Australia,,4957.07,45560,54493.79,96.28,7.56,1834.75,45.78,19.79,2.27,62.24,78.13,,31.76,86.78,74.52,57.17,BBB,
ESG100172,Edwards Ltd,Healthcare,Singapore,2019,1336.53,29907,34584.7,,29.05,2355.24,92.31,45.39,1.56,14.73,0.78,,55.81,,97.06,67.08,AAA,46.93
ESG100173,Lambert and Sons,Retail,Canada,2024,2527.99,7697,67994.07,,27.47,4036.76,62.18,37.33,4.9,4.39,16.57,61.19,36.73,33.5,89.06,98.68,BBB,85.52
ESG100174,,Technology,,2025,4276.24,3652,24273.52,96.06,,4757.63,99.64,45.59,9.83,56.95,25.95,60.59,67.48,35.12,73.56,98.68,AA,43.31
ESG100175,"Stevens, Parks and Perez",Retail,,2026,3973.35,49906,90799.09,,96.01,2612.08,98.41,47.87,2.46,47.69,71.83,47.31,71.25,76.66,41.39,69.56,AAA,84.01
ESG100176,Thompson PLC,Finance,Canada,2021,2519.53,18976,1309.1,0.9,35.7,4631.71,46.01,41.72,3,32.17,84.8,81.02,,60.01,32.04,63.66,BBB,
ESG100177,"Bradley, Davis and Welch",Transportation,USA,2019,636.59,41389,28959.61,39.78,91.95,4966.34,33.14,48.05,4.35,39.25,75.43,94.29,96.07,70.4,55,,BB,47.57
ESG100178,"Burgess, Lang and Beck",Finance,UK,2023,2842.17,36199,,65.66,24.04,966.05,94.28,,,22.09,3.89,32.52,34.02,90.67,49.77,96.53,AAA,70.71
ESG100179,"Fry, Reynolds and Kane",Telecom,,2022,2211.24,7535,58050.87,51.67,75.88,1419.66,54.71,54.7,9.52,89.26,41.94,,58.11,64.83,,71.38,BBB,43.03
ESG100180,Boyd-Gardner,Manufacturing,UK,2026,1691.25,47063,85517.52,20.71,7.12,354.35,95.85,35.35,4.68,81.09,,,75.49,83.98,,40.61,A,91.31
ESG100181,Dudley-Brown,Healthcare,Singapore,2026,2718.52,,,42.52,3.76,648.06,83.59,10,4.75,,5.46,98.12,,51.29,51.28,46.13,AA,
ESG100182,,Transportation,UK,2025,,12591,96687.87,22.43,66.3,3712.06,,31.13,3.73,32.53,71.26,,34.53,,93.14,86.47,BB,
ESG100183,Gomez Group,Energy,USA,2023,3783.53,27293,39380.2,59.06,66.1,401.49,68.11,45.47,2.51,,58.38,96.66,,48.57,72.11,50.76,A,80.01
ESG100184,Stewart-Smith,Healthcare,India,2023,3807.08,47682,10341.34,51.39,50.89,1852.71,95.3,51.38,7.27,71.43,46.17,94.47,,,90.32,49.19,A,86.49
ESG100185,"Hess, Hall and Wallace",Transportation,UK,2026,1016.44,35396,34599.66,33.56,97.85,4284.12,79.08,46.35,6.06,94.71,,56.64,33.04,85.03,81.41,56.9,BBB,31.76
ESG100186,,Retail,Australia,,4203.04,29941,1240.66,70.37,,2193.93,46.45,45.24,8.35,54.64,96.7,33.62,60.38,80.29,90.38,42.55,A,86
ESG100187,Moreno-Cortez,Finance,Germany,2025,,15406,39715.71,13.17,86.53,794.79,51.69,24.5,8.84,67.27,,47.53,69.99,70.02,,93.43,BBB,30.85
ESG100188,"Myers, Cooper and Warner",Technology,Australia,2026,3386.4,,5278.4,54.89,28.76,1540.82,54.71,41.06,4.01,73.27,40.45,34.78,82.7,,60.29,77.98,BBB,53.27
ESG100189,,Telecom,UK,2026,330.1,2526,37454.71,94.44,,3360.68,,,4.77,75.09,10.14,49.45,42.11,60.24,98.63,34.73,AA,66.31
ESG100190,,Retail,USA,2026,937.86,6634,97070.59,11.33,40.36,3692.05,79.32,31.14,4.12,,26.43,44.37,58.64,48.8,,75.97,BB,97.8
ESG100191,Arnold Group,Transportation,India,2021,3038,26968,7790.25,7.56,95.14,,36.44,39.95,6.61,64.85,26.74,31.06,97.2,47.56,77.32,,B,72.7
ESG100192,"Andrews, Salazar and Mueller",Energy,USA,2026,1598.89,,27182.52,,,,37.41,17.74,9.5,73.65,88.3,,67.01,79.08,77.61,58.57,A,31.08
ESG100193,"Velasquez, Wise and Rose",,USA,2024,2935.48,44294,,,,2001.19,,19.43,7.05,97.7,10.19,30.58,54.69,36.48,82.39,94.02,BB,60.38
ESG100194,Walls-Reyes,Telecom,Australia,2026,1330.62,35556,43496.89,72.34,0.91,2951.38,,41.88,3.18,71.41,9.14,43.95,90.2,81.71,30.96,,AAA,45.01
ESG100195,"Bryan, Hart and Pittman",Manufacturing,Germany,2023,1390.49,15008,24831.22,,45.89,3666.34,72.47,43.64,1.73,95.15,83.85,86.36,85.84,95.29,68.1,44.02,B,73.17
ESG100196,Potter and Sons,Manufacturing,Singapore,2026,3727.26,49931,73817.95,52.14,,1861.85,94.45,39.22,,26.89,,92.67,73.32,85.12,61.8,74.12,B,47.39
ESG100197,Jefferson Inc,Manufacturing,,2021,3542.03,45582,42817.37,44.25,64.93,4682.04,34.48,51.24,3.63,44.39,2.19,51.07,,33.93,64.38,94.9,A,
ESG100198,,Technology,India,2024,3833.98,3777,,65.52,26.02,805.87,41.23,13.52,2.67,66.42,88.17,,74.81,37.73,50.24,51.69,A,47.5
ESG100199,Dudley Group,Retail,Australia,2025,,9640,53601.83,35.69,,4144.49,85.25,25.39,9.22,95.28,32.67,54.81,60.45,95.88,,37.18,AA,57.49
ESG100200,Webb-Shields,Telecom,,,2789.19,11573,,19.39,85.88,3387.93,88.65,52.94,7.74,,61.05,,,42.55,78.58,46.07,AAA,38.23
ESG100201,Robbins-Carney,Telecom,Germany,2026,868.16,38317,299.01,71.87,73.24,2579.52,,14.18,1.17,16.57,,46.91,48.34,37.37,45.57,66.35,AA,72.54
ESG100202,Burch LLC,Finance,UAE,2023,1264.49,30218,5867.44,39.1,23.42,1105.57,97.19,40.82,6.01,41.58,,67.86,75.71,,,,A,58.84
ESG100203,"Church, Thomas and Logan",Technology,UAE,2023,,,63178.75,53.25,11.54,3032.13,38.2,26.86,2.29,69.21,20.63,,91.65,44.3,65.55,59.35,BB,
ESG100204,Howard LLC,Energy,USA,,3974.15,22746,6997.69,47.43,,3145.85,78.2,22.66,1.09,,53.57,88.53,85.71,89.03,63.96,53.35,BB,85.41
ESG100205,,Healthcare,Singapore,2023,,30039,18425.88,,88.26,2336.89,35.3,29.39,8.23,90.18,20.35,34.69,90.19,57.26,67.92,97.76,A,34.66
ESG100206,,,Singapore,2026,3259.17,7089,7503.13,37.55,80.38,2173.03,99.8,37.95,,22.01,35.05,56.08,25.5,55.87,62.5,80.59,AA,75.97
ESG100207,Schaefer-Collins,Telecom,Australia,2023,3558.39,,,21.77,66.17,2425.11,30.37,50.22,,54.84,6.65,83.66,,84.74,82.62,86.21,A,66.26
ESG100208,Brown and Sons,Technology,,2023,,630,67148.63,62.05,74.23,857.71,43.65,54.52,7.75,90.82,75.87,71.8,72.33,92.24,70.52,74.27,BB,40.95
ESG100209,Davis-Sanders,Technology,UAE,2023,2395.91,,71668.07,27.09,20.23,1576,46.91,20.75,4.82,90.78,50.71,43.15,,78.73,56.8,87.53,BB,76.17
ESG100210,"Floyd, Rich and Fernandez",,Germany,2022,3991.4,40790,27267.41,69.24,26.41,,74.55,,3.43,19.09,69.46,45.31,67.62,48.52,,87.05,A,84.46
ESG100211,"Hoffman, Wood and Sutton",Energy,USA,2019,3816.21,20346,18853.47,8.84,69.89,1848.05,60.26,,3.34,3.37,87.92,47.04,64.59,32.73,76.68,52.61,BBB,92.85
ESG100212,"Ingram, Richardson and Martin",Technology,Australia,2021,4446.19,6006,32596.53,90.1,99.62,4128.82,89.14,22.45,6.19,6.73,9.49,99.92,46.13,82.37,,90.06,A,
ESG100213,Moore PLC,,Singapore,2021,1245.41,13259,4131.05,41.12,13.01,121.91,55.23,49.19,6.1,,65.43,,21.15,83.5,73.66,83.36,AA,
ESG100214,"Smith, Simpson and Mcgrath",Retail,Canada,2021,4193.74,16940,61990.67,56.34,62.46,4323.52,71.09,39.05,9.92,75.67,44.23,79.52,,,71.78,94.97,BBB,95.04
ESG100215,Miller Inc,Healthcare,Australia,2026,1742.43,30792,52814.98,21.16,99.56,,75.47,50.22,7.44,59.32,5.33,61.83,73.98,77.43,56.12,95.92,AAA,41.71
ESG100216,Wood-Harrison,Energy,Germany,2025,2526.78,36624,69119.31,69.71,64.86,1383.69,40.93,41.8,,,70.51,61.86,,88.62,41.88,31.34,A,84.54
ESG100217,Gamble LLC,Manufacturing,,2019,,17431,69993.99,83.82,80.28,,67.52,34.42,4.62,15.37,57.26,49.39,93.7,70.82,71.5,54.84,,
ESG100218,,Manufacturing,UAE,2024,207.13,44194,,8.46,60.68,4406.06,91.8,42.95,2.9,,88.61,43.77,78.99,50.06,86.18,99.81,,32.1
ESG100219,,Healthcare,,2024,4491.96,7200,62300.79,97.34,,4238.47,34.37,26.76,1.6,97.53,81.7,89.68,95.04,35.96,56.99,34.97,B,
ESG100220,Nicholson Ltd,,UAE,2019,1185.36,40702,46963.81,26.86,10.1,845.78,40.31,58.65,7.83,96.78,43.97,49.49,83.86,52.84,,,BB,39.08
ESG100221,"Marshall, Hall and Goodwin",,Germany,2026,1319.49,41741,35596.44,67.4,6.26,1060.43,,17.35,4.08,86.47,15.49,35.79,58.76,51.17,69.44,86.27,BBB,39.6
ESG100222,Manning Inc,,Singapore,2026,2924.46,9260,50600.33,14.41,62.4,1375.47,,14.11,5.14,30.65,82.24,33.99,53.49,62.09,80.75,70.2,AAA,76.7
ESG100223,"Guzman, Williams and Wallace",Technology,Canada,,3896.39,7710,86234.08,,53.8,4202.14,99.26,54.48,4.34,19.52,48.94,81.91,59.41,63.82,88.68,55.3,AAA,
ESG100224,"Paul, Werner and Carter",,UK,2025,,29829,32890.49,45.4,76.24,638.75,43.75,,,56.77,57.93,64.27,,46.09,68.69,56.05,A,76.32
ESG100225,Roach Inc,Telecom,UK,2025,,43020,57130.65,18.53,27.86,1101.36,42.8,51.29,3.57,92.71,96.99,69.99,31.44,56.22,,,AAA,36.09
ESG100226,"Brewer, Hamilton and Carroll",,Singapore,2023,2806.09,2244,84527.57,79.59,17.51,3367.1,45.44,20.91,8.87,24.97,26.32,30.05,89.65,85.48,73.91,82.52,B,40.64
ESG100227,Phillips-Nichols,,Germany,2026,2318.7,29243,,9.38,48.61,4604.49,32.8,,2.87,23.81,90.84,62.76,,83.24,40.81,64.11,,60.1
ESG100228,Spears-Jones,Retail,USA,2024,3004.71,35782,99955.81,,39.79,4139.49,41.95,11.52,2.84,34.04,,73.06,,65.69,65.09,33.52,B,32.44
ESG100229,"Campbell, Washington and Valencia",Retail,,2025,2778.24,18180,43874.04,83.92,,134.61,61.43,21.87,1.45,72.46,11.16,72.58,42.48,42.14,56.58,86.1,,57.45
ESG100230,Jones-Lee,Manufacturing,UAE,2026,,43535,12636.08,77.28,,3390.19,69.6,56.46,4.49,6.62,1.92,87.88,61.98,84.27,46.41,54.16,,
ESG100231,Logan LLC,Technology,India,2024,4809.39,16062,,93.32,26.55,3061.2,77.49,25.88,8.63,94.72,88.49,81.73,42.2,49.71,97.44,30.72,AA,
ESG100232,"Bryant, Johnston and Cruz",Finance,,2022,3545.92,38529,62306.69,99.01,31.19,,35.53,32.14,3.35,34.34,,,34.86,56.08,95,34.33,AA,36.47
ESG100233,"Giles, Matthews and Manning",Finance,Australia,2021,855.82,39158,59561.76,,96.81,2239.11,65.11,22.33,,66.19,,82.77,66.23,,87.22,,AAA,33.89
ESG100234,Carter-Cole,,UK,2021,84.05,,21323.48,66.35,41.12,2018.01,91.92,54.78,9.18,31.39,69.11,49.01,35.25,42.92,53.95,60.1,A,88.17
ESG100235,,Energy,USA,2019,643.46,8737,73519.09,53.15,,2469.17,51,39.8,4.9,,11.66,,92.19,54.08,81.31,76.11,,95.21
ESG100236,,Retail,,2024,4113.86,1134,,65.7,89.84,2003.6,,10.54,8.44,80.1,10.45,70.38,,,,45.03,AA,34.71
ESG100237,Allen LLC,Healthcare,,2021,2994.49,48709,73912.78,3.24,65.87,2666.14,37.23,18.63,6.11,29.64,93.83,87.31,98.69,48.18,97.88,60.19,BBB,54.33
ESG100238,Vargas Ltd,Manufacturing,USA,2026,299.23,29478,5371.25,69.2,45.79,1140.34,72.98,22.64,6.2,35.92,82.36,87.45,58.19,54.56,55.38,86.4,,52.97
ESG100239,Cox and Sons,,UAE,2022,1084.84,40411,8560.37,46.67,48.21,4206.13,,,8.28,82.36,38.46,62.14,44.26,95.28,38.31,95.36,AAA,77.87
ESG100240,Petersen-Moreno,Healthcare,UAE,2019,,4086,3362.64,47.56,40.77,,75.95,58.56,6.06,71.48,6.85,59.24,29.31,72.9,95.69,76.32,BBB,35.38
ESG100241,Jones-Coleman,Telecom,Singapore,2026,1805.6,32230,,,83.36,4075.21,72.83,28.67,3.3,10.59,35.49,58.92,74.07,76.07,34.91,57.67,B,42.72
ESG100242,"Gomez, Hernandez and Wall",Transportation,USA,2026,,21209,,4.19,41.92,849.34,91.55,37.85,3.08,50.24,73.15,97.07,37.64,92.03,95.4,94.15,BB,
ESG100243,Rodriguez-Manning,Energy,,2021,3167.61,18123,40380.74,75.24,53.13,3390.42,59.99,,8.42,14.64,83.29,,87.57,60.19,56.53,94.05,BB,47.58
ESG100244,Parks LLC,Retail,Singapore,2023,4228.85,29834,48453.66,,30.85,2869.48,52.76,11.96,3.45,0.64,97.84,,51.61,80.99,54.21,76.98,BB,86.38
ESG100245,Armstrong-Newman,Telecom,USA,2026,4736.44,43007,40081.21,78.33,26.59,4951.76,31.8,40.18,6.94,68.8,,95.7,34.49,73.59,,,B,68.25
ESG100246,"Brown, Burton and Wilson",Finance,,,2115.11,15074,16106.54,17.09,41.81,3788.84,92.86,14.21,4.54,10.02,1.66,76.32,68.2,,46.37,31.66,,88.45
ESG100247,Thompson-Andrews,Retail,UAE,2025,4874.72,27362,13632.41,23.15,86.84,4633.05,59.37,12.53,1.35,57.39,39.29,32.01,66.66,30.79,,51.45,B,32.82
ESG100248,Miller-Green,Manufacturing,Australia,2025,,20581,39828.67,97.38,54.42,,79.66,23.57,9.14,37.47,54.99,33.54,,88.27,86.4,,,45.83
ESG100249,,Healthcare,Australia,2021,,45111,93046.8,9.54,45.01,1693.9,90.95,14.18,,75.25,5.13,64.48,,53.41,57.62,,BBB,41.3
ESG100250,"Bartlett, Brown and Smith",Manufacturing,USA,2026,2881.38,6209,80562.69,76.02,15.39,754.75,,28.05,4.68,67.97,5.67,32.43,51.35,78.8,43.54,74.91,BBB,48.19
ESG100251,"Moore, Anderson and Jackson",Manufacturing,Australia,2021,4436.13,36562,,29.73,23,,46.84,,8.43,67.31,82.44,57.79,32.51,81.66,55.23,76.99,AAA,48.95
ESG100252,Kelly-Allison,Retail,,2025,452.09,23273,99258.92,15.62,98.84,4886.63,85.57,42.97,6.2,86.61,28.94,62.74,69.55,58.78,59.92,53.12,B,69.5
ESG100253,,,India,2023,4260.34,39448,20232.68,93.44,68.91,4118.13,68.93,48.98,1.15,81.84,4.01,92.29,99.36,50.58,,83.58,A,47.71
ESG100254,Andrews-Morris,Retail,USA,2022,4334.53,10240,,12.6,97.92,,89.28,26.22,7.09,59.42,60.32,77.78,66.03,60.03,49.31,83.8,B,45.84
ESG100255,"Frederick, Gilmore and Smith",Transportation,Germany,2026,3477.15,,23409.95,62.53,74.71,1101.38,34.2,,6.45,84.94,4.5,81.39,47.31,63.5,95.02,,BB,62.57
ESG100256,,Retail,USA,2023,117.73,37724,8251.71,25.86,,3160.56,59.85,37.41,2.57,,,97.57,24.03,92.33,70.38,69.47,AA,65.02
ESG100257,"Baker, Rodriguez and Ruiz",Telecom,India,2023,393.5,,9078.7,60.09,34.1,4587.17,58.46,17.16,7.43,29.34,52.55,78.85,92.02,,77.35,,AA,
ESG100258,Reed-Taylor,Healthcare,Canada,2024,1514.33,23104,211.1,,21.79,3312.55,74.36,,,72.88,32.35,,,53.99,39.42,36.61,AAA,88.21
ESG100259,,Energy,UK,2025,4596.07,4660,65013.83,10.34,40.2,,84.59,15.91,1,71.21,35.66,47.81,21.03,67.82,89.58,,AA,69.6
ESG100260,Brown Group,Technology,USA,,2596.58,24754,8597.13,54.89,38,,57.21,22.01,,31.49,9.66,42.38,98.99,61.09,67.23,91.15,BBB,99.69
ESG100261,Nelson and Sons,Transportation,Australia,2021,2934.44,24351,,32.69,30.57,2019.49,77.08,44.11,3.84,13.32,63.24,38.98,66.28,,79.04,82.74,A,91.1
ESG100262,Cruz Inc,Retail,USA,2019,2524.8,10296,73051.89,61.92,18.66,138.19,49.92,,6.55,85,19.62,38.79,97.08,,63.49,70.99,AA,67.9
ESG100263,Johnson Inc,Technology,USA,,475.86,29139,,10.55,58.56,2726.28,,,8.38,4.16,49.81,78.25,40.18,51.54,72.95,92.86,B,
ESG100264,,Telecom,,,2936.49,27243,73049.15,36.48,64.1,2336.25,43.3,45.09,6.01,35.86,91.13,31.47,45.26,33.98,83.66,79.15,A,53.19
ESG100265,Bartlett-Ryan,Finance,USA,2024,3394.53,28274,,,45.42,2067.28,95.43,22.54,2.08,58.45,96.93,56.45,,53.75,65.42,41.33,AAA,76.07
ESG100266,"Garcia, Hickman and Wheeler",Healthcare,,2023,4988.86,3076,45228.77,35.47,40.07,,,,,,44.2,75.38,24.92,,95.84,,AA,96.82
ESG100267,Johns-James,Telecom,India,2019,,13497,47793.88,,58.17,2013.29,53.67,16.34,,16.27,,44.62,24.69,68.67,71.67,,A,70.39
ESG100268,"Farley, Wilson and Bass",Finance,UK,2023,1760.13,19069,80320.89,54.03,7.93,2833.59,93.56,29.82,3.67,14.35,,60.29,,,95.77,,A,
ESG100269,"Le, Howard and Russell",,India,2026,4150.77,49056,8110.66,47.68,63.01,4144.98,84.84,,9.47,,87.51,97.97,34.17,80.54,32.82,58.38,BBB,
ESG100270,Smith-Esparza,Energy,UK,,,35003,93600.13,67.23,48.13,4050.28,96.54,11.1,9.84,,81.44,,30.57,,75.08,56.67,B,33.82
ESG100271,"Lee, Brown and Vasquez",Finance,Australia,2026,3017.33,26122,90250.09,,21.63,2218.46,33.39,51.02,,,35.31,85.98,,87.82,74.2,84.91,B,71.9
ESG100272,Campos Ltd,,Singapore,,2100,30230,,54.11,60.51,1110.23,73.8,38.58,2.66,,,83.46,61.87,45.87,76.66,35.61,AAA,60.93
ESG100273,"White, Nelson and Morgan",,Singapore,,858.67,46597,18527.46,20.23,38.67,265.24,57.85,,5.35,38.28,,40.17,60.46,34.34,34.98,,B,69.62
ESG100274,"Howard, Gillespie and Adams",Telecom,Canada,2026,4396.27,26644,55831.58,95.98,,499.06,33.08,19.26,5.87,64.56,4.56,96.22,87.37,50.76,35.4,41.89,AAA,38.89
ESG100275,Miller Inc,Retail,,,660.25,,51904.31,24.58,35.81,4947.63,77.9,57.45,,,55.47,35.37,20.33,76.93,74.93,58.76,A,64.28
ESG100276,Mccarthy Group,Manufacturing,Singapore,2026,2106.44,,2498.1,33.54,,501.14,96.97,39.97,7.56,31.54,39.31,46.58,27.76,42.53,85.83,77.43,BBB,68.29
ESG100277,Lambert Inc,Telecom,USA,2025,2401.69,20434,,7.27,28.06,1756.19,84.77,,3.17,,83.06,45.73,51.95,58.68,98.48,42.66,B,85.94
ESG100278,Ferguson-Williams,Retail,Germany,,1704.25,11118,73113.95,42,57.84,4164.73,86.29,,1.54,69.21,14,59.11,63.89,58.19,66.37,99.76,AAA,39.47
ESG100279,Ramos and Sons,Manufacturing,Germany,,3393.51,23109,39660.5,13.3,15.87,4746.87,91.57,55.35,,20.83,35.54,76.85,58.7,59.29,55.05,,,70.29
ESG100280,Brock Group,,Germany,2026,849.22,9697,47226.81,55.35,57.03,1058.43,81.96,11.26,4.19,78.02,56.39,48.28,75.6,69.72,85.74,81.45,A,72.71
ESG100281,"Johnson, Ball and Rogers",Finance,UK,2021,2466.48,49921,13404.89,,41.91,,65.96,,1.06,49.62,28.56,81.42,21.92,70.94,95.9,42.21,B,63.02
ESG100282,Tran Group,Manufacturing,,2026,,30505,62605.62,55.05,40.74,,92.76,19.81,1.2,86.17,57.71,92.35,67.76,,60.08,,BB,93.91
ESG100283,,Transportation,Australia,,2882.01,9993,18160.44,26.88,,1241.82,51.45,37.76,6.29,42.65,61.54,35.71,,42.03,,44.98,BBB,
ESG100284,Wright PLC,Manufacturing,UAE,2026,2031.55,41478,81205.43,1.39,64.94,3347.69,85.91,56.64,1.18,15.38,88.62,62.1,65.17,76.41,77.53,95.22,,99.79
ESG100285,"Brown, Phillips and Whitehead",Healthcare,India,2024,,33348,28793.4,87.98,,1163.09,,22.81,2.99,13.81,85.91,65,73.99,,83.06,83.2,AAA,51.88
ESG100286,Edwards-Cobb,Healthcare,UAE,2026,2082.88,2564,21048.06,97.66,64.56,,,49.09,7.89,,96.56,57.55,30.46,77.02,81.05,70.25,AAA,
ESG100287,Pratt-Walker,Retail,Canada,2026,2547.06,42348,31287.75,42.75,64.52,3728.62,46.26,30.27,3.42,19.86,78.34,93.65,49.62,82.59,92.79,,,42.8
ESG100288,Wright-Clark,Telecom,UAE,2019,4783.64,,37729.98,33.92,6.24,2436.01,37.63,,,,87.55,51.17,88.7,90.01,83.53,40.27,BB,78.32
ESG100289,"Washington, Benjamin and Page",Finance,Australia,2026,4727.87,32957,,33.16,50.06,3232.17,65.74,16,3.81,80.24,86.14,39.61,96.19,53.02,76.36,82.63,AA,86.84
ESG100290,Vaughn-Campbell,Technology,UAE,2026,4731.46,22607,31360.66,85.85,13.17,3528.15,81.94,43.89,3.27,87.3,16.89,33.75,,63.28,89.44,56.84,B,41.78
ESG100291,Campbell Ltd,Manufacturing,UK,2019,4190.39,16336,54936.07,18.92,72.04,,72.3,,8.46,,,37.38,87.11,76.97,78.79,55.41,,91.55
ESG100292,,,UAE,2021,,23948,11347.79,40.78,88.64,245.51,97.3,43.96,6.68,27.06,24.88,,43.86,84.29,57.52,39.75,A,30.75
ESG100293,Chan-Henderson,Healthcare,Singapore,2025,2744.07,22275,97580.3,,35.72,1727.02,66.44,32.03,8.92,50.55,50.78,,98.62,47.5,35.14,,B,71.68
ESG100294,Rollins-Gutierrez,Technology,,,2104.97,21706,42277,78.51,19.57,,,30.95,5.12,25.66,,65.9,45.67,71.72,99.7,60.47,,94.45
ESG100295,"Green, Nichols and Lopez",Telecom,Canada,2023,1757.83,47530,5567.8,20.42,41.87,1105.98,30.02,55.75,8.59,74.23,,,25.41,,95.02,60.14,B,38.34
ESG100296,Garcia-Carlson,Energy,Australia,2026,2586.34,38290,,37.48,62.13,3596.4,37.74,11.78,9.95,23.27,,43.29,23.12,57.43,86.17,53.89,B,61.09
ESG100297,"Sanchez, Kirby and Smith",Energy,Australia,2023,3394.15,43095,50938.52,86.14,86.6,59.45,84.46,33.04,9.9,48.32,98.69,82.82,39.89,,99.45,90.03,B,36.82
ESG100298,Lin-Dean,Telecom,UK,2026,3546.54,20388,,,40.35,1181.42,,26.87,8.45,0.06,30.78,46.88,38.69,34.77,43.1,68.89,BB,
ESG100299,Walker LLC,Telecom,Australia,2021,2116.1,44016,,87.59,90.53,2469.86,,,9.58,6.02,29.77,50.86,45.63,41.5,84.82,38.57,B,74.44
ESG100300,Lopez Inc,Manufacturing,Singapore,2024,663.04,1294,7146.51,90.94,,4108.04,,,9.6,24.7,85.96,,88.32,30.93,65.82,,A,95.44
ESG100301,"Ellison, Villarreal and Lee",Healthcare,,2022,4550.55,22495,81980.52,88.82,19.92,1428.08,50.23,,4.54,54.46,15.99,78.39,33.41,51.72,65.23,85.75,BBB,81.76
